FID,fid,Geometry,name,visibility,open,address,phoneNumber,description,LookAt,Region,Folder
geonode_sr_israel_t1.49,49,POINT (35.057418333000044 31.807115000000067),sr_israel_t1.49,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N31°48.4269'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°03.4451'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS028</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">487.4</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 1 near village of Shar Hugay</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">c1</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Limestone, dolostone, marl, chalk, chert</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Albian-Cenomanian</span></li>
</ul>",POINT (35.057418333000044 31.807115000000074),,geonode:sr_israel_t1
geonode_sr_israel_t1.50,50,POINT (35.057418333000044 31.807115000000067),sr_israel_t1.50,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N31°48.4269'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°03.4451'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS028</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">487.4</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 1 near village of Shar Hugay</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">c1</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Limestone, dolostone, marl, chalk, chert</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Albian-Cenomanian</span></li>
</ul>",POINT (35.057418333000044 31.807115000000074),,geonode:sr_israel_t1
geonode_sr_israel_t1.51,51,POINT (34.96258166700005 31.98412333300007),sr_israel_t1.51,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N31°59.0474'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°57.7549'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS029</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Soil</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">85.1</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 6 south of the Giv'at Ko'akh junction</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">t</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Limestone, marl, dolostone</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Turonian</span></li>
</ul>",POINT (34.96258166700006 31.98412333300007),,geonode:sr_israel_t1
geonode_sr_israel_t1.52,52,POINT (34.95857833300005 32.20392500000003),sr_israel_t1.52,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N32°12.2355'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°57.5147'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS030</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Soil</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">52.5</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">At Eyal Interchange of Highway 6 on side road 5504</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">No Bedrock</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">qh</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Clay, silt, sand</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Quaternary</span></li>
</ul>",POINT (34.95857833300005 32.203925000000034),,geonode:sr_israel_t1
geonode_sr_israel_t1.53,53,POINT (34.84966166700008 32.109515000000044),sr_israel_t1.53,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N32°06.5709'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°50.9797'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS031</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Soil</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">5.8</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 4, just south of Marasha interchange in orchard on west of road</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">No Bedrock</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">qh</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Clay, silt, sand</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Quaternary</span></li>
</ul>",POINT (34.849661667000085 32.10951500000004),,geonode:sr_israel_t1
geonode_sr_israel_t1.54,54,POINT (35.23412166700007 31.804395000000056),sr_israel_t1.54,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N31°48.2637'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°14.0473'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS032</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">796.6</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">Near Bed and Breakfast on Sheshet Hayamin Street in Jerasulem in excavations for light rail</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Chalk</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">sc</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Chalk, cert</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Coniacian-Campanian</span></li>
</ul>",POINT (35.23412166700005 31.804395000000056),,geonode:sr_israel_t1
geonode_sr_israel_t1.55,55,POINT (35.23412166700007 31.804395000000056),sr_israel_t1.55,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N31°48.2637'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°14.0473'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS032</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">796.6</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">Near Bed and Breakfast on Sheshet Hayamin Street in Jerasulem in excavations for light rail</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Chalk</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">sc</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Chalk, cert</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Coniacian-Campanian</span></li>
</ul>",POINT (35.23412166700005 31.804395000000056),,geonode:sr_israel_t1
geonode_sr_israel_t1.56,56,POINT (34.80491333300006 31.773705000000064),sr_israel_t1.56,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N31°46.4223'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°48.2948'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS033</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Soil</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">66.8</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">Off Highway 3, near Revadim</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">No Bedrock</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">q</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Gravel, sand, clay</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Quaternary</span></li>
</ul>",POINT (34.804913333000044 31.77370500000005),,geonode:sr_israel_t1
geonode_sr_israel_t1.57,57,POINT (34.64542666700004 31.65956833300004),sr_israel_t1.57,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N31°39.5741'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°38.7256'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS034</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">73.8</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 35 in road cutting just east of Ashkelon</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Poorly Consolidated Beach Ridge</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">qk</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Clay, silt, sand</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Quaternary</span></li>
</ul>",POINT (34.64542666700004 31.659568333000045),,geonode:sr_israel_t1
geonode_sr_israel_t1.58,58,POINT (34.64542666700004 31.65956833300004),sr_israel_t1.58,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N31°39.5741'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°38.7256'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS034</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">73.8</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 35 in road cutting just east of Ashkelon</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Poorly Consolidated Beach Ridge</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">qk</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Clay, silt, sand</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Quaternary</span></li>
</ul>",POINT (34.64542666700004 31.659568333000045),,geonode:sr_israel_t1
geonode_sr_israel_t1.59,59,POINT (34.78877333300005 31.40171166700003),sr_israel_t1.59,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N31°24.1027'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°47.3264'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS035</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Soil</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">263.8</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 40 North of Be'er Sheva</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">No Bedrock</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">q</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Gravel, sand, clay</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Quaternary</span></li>
</ul>",POINT (34.788773333000044 31.40171166700003),,geonode:sr_israel_t1
geonode_sr_israel_t1.60,60,POINT (34.80762000000004 31.131868333000057),sr_israel_t1.60,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N31°07.9121'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°48.4572'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS036</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Soil</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">319.6</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 40 near Ramot Khovav Industrial Zone South of Be'er Sheva</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Chalk</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">ea</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Chalk, chert</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Lower-Middle Eocene</span></li>
</ul>",POINT (34.807620000000036 31.131868333000064),,geonode:sr_israel_t1
geonode_sr_israel_t1.61,61,POINT (34.78247166700004 30.897808333000057),sr_israel_t1.61,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N30°53.8685'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°46.9483'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS037</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">521.7</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 40 to the North of Sde Boker</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Chalky Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">t</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Limestone, dolostone, marl, conglomerate, sandstone</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Turonian</span></li>
</ul>",POINT (34.78247166700004 30.89780833300005),,geonode:sr_israel_t1
geonode_sr_israel_t1.62,62,POINT (34.57127666700006 30.50002333300006),sr_israel_t1.62,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N30°30.0014'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°34.2766'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS038</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">951.2</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">At Har Kharif border post on Road 171</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">con</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Limestone, dolostone, marl</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Coniacian</span></li>
</ul>",POINT (34.57127666700006 30.500023333000073),,geonode:sr_israel_t1
geonode_sr_israel_t1.63,63,POINT (34.57127666700006 30.50002333300006),sr_israel_t1.63,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N30°30.0014'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°34.2766'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS038</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">951.2</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">At Har Kharif border post on Road 171</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">con</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Limestone, dolostone, marl</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Coniacian</span></li>
</ul>",POINT (34.57127666700006 30.500023333000073),,geonode:sr_israel_t1
geonode_sr_israel_t1.64,64,POINT (34.78567166700003 30.69105333300007),sr_israel_t1.64,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N30°41.4632'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°47.1403'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS039</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">756.2</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">North of Mitze Ramon on Highway 40</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">enm</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Chalk, limestone, chert</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Lower-Middle Eocene</span></li>
</ul>",POINT (34.78567166700003 30.69105333300007),,geonode:sr_israel_t1
geonode_sr_israel_t1.65,65,POINT (34.78567166700003 30.69105333300007),sr_israel_t1.65,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N30°41.4632'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°47.1403'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS039</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">756.2</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">North of Mitze Ramon on Highway 40</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">enm</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Chalk, limestone, chert</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Lower-Middle Eocene</span></li>
</ul>",POINT (34.78567166700003 30.69105333300007),,geonode:sr_israel_t1
geonode_sr_israel_t1.66,66,POINT (34.860631667000064 30.61155000000008),sr_israel_t1.66,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N30°36.6930'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°51.6379'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS040</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">485.6</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">In floor of Mitze Ramon Crator on Highway 40</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Basalt?</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">jl2</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Sandstone, clay</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Lower Jurassic</span></li>
</ul>",POINT (34.860631667000064 30.61155000000008),,geonode:sr_israel_t1
geonode_sr_israel_t1.67,67,POINT (34.860631667000064 30.61155000000008),sr_israel_t1.67,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N30°36.6930'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°51.6379'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS040</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">485.6</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">In floor of Mitze Ramon Crator on Highway 40</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Basalt?</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">jl2</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Sandstone, clay</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Lower Jurassic</span></li>
</ul>",POINT (34.860631667000064 30.61155000000008),,geonode:sr_israel_t1
